name,RA,DEC,Period,T1init,T1,T1error,incl,inclerror,q,qerror,f,ferror,t2t1,t2t1error,l3,l3error,r1,r2,l2/l1,R2
TIC 316333039,188.2285041,54.79524842,0.824486179,7051.333496,7042.239873,132.3453455,71.91248838,0.141003676,0.116875793,0.000783829,0.61345912,0.009900211,0.991698938,0.001539088,0,0,0.587519279,0.239032976,0.156689194,0.998789247
TIC 356198153,266.8831287,50.94251386,0.468181852,7764,7740.312837,127.081389,60.01582149,0.727775615,0.135702417,0.013915698,0.241478849,0.046592606,1.041427618,0.009943816,0,0,0.564163195,0.234511626,0.189822659,0.995151282
TIC 377296926,286.8154753,55.01279265,0.431434972,6501,6592.392587,93.62748146,75.8038771,0.261512541,0.16659982,0.002051947,0.678218337,0.025527464,0.995459182,0.002408727,0,0,0.56616595,0.270466656,0.216972175,0.998543976
TIC 38707340,66.454466,-60.512348,0.563747721,7113,7105.677845,135.19167,75.39314005,0.526918466,0.139809929,0.002584648,0.140691165,0.036001456,0.969829945,0.004784762,0,0,0.558329073,0.2323295,0.15742116,0.995544094
TIC 423833748,62.65624805,-38.92805201,0.427051757,6553.299805,6693.858326,76.16485136,64.17591276,0.15037954,0.301537965,0.007039983,0.389486732,0.010187306,0.972671346,0.001199866,0,0,0.509208104,0.304984592,0.323207351,0.998666039
TIC 441741602,260.0188126,75.37602863,0.405117947,6700,6877.228302,29.68888946,55.52343304,0.293253096,0.108150068,0.009526613,0.18344738,0.067705373,0.960896985,0.004487955,0,0,0.579566324,0.216917504,0.122448516,0.991954118
TIC 66080183,340.6610906,53.4174535,0.401375525,5220,5030.457194,10.75421431,89.96813891,0.039587027,1.887575449,0.007235635,0.344470821,0.005949941,0.944393822,0.000535146,0,0,0.352789174,0.462630597,1.354212281,0.997668238
TIC 77178193,68.59511648,-36.57024753,0.829597446,6787,6862.673347,120.6317115,81.75862729,0.540415228,0.079822549,0.001015848,0.483228968,0.041313545,0.950092749,0.003101206,0,0,0.609338022,0.207392068,0.097108627,0.992924293
TIC 442830360,238.8603792,-32.65107055,0.344915489,5049.089844,5169.457951,81.24516253,80.65187781,0.672632927,0.673639311,0.163265284,0.023851335,0.003505774,0.976158055,0.004138917,0,0,0.417018251,0.347582824,0.629886605,0.998197464
TIC 169554360,78.46920776,-17.02028283,0.341635283,5388.5,5431.711761,131.6934512,76.70184572,0.208368372,3.798240803,0.052112258,0.142279194,0.014917836,0.914039638,0.002787181,0,0,0.278664595,0.506598859,2.318195682,0.993736026
TIC 11598102,20.38732383,-29.13131113,0.423319453,5857.899902,5919.751787,118.5036423,75.97150508,0.134518682,0.255090732,0.002808152,0.172139681,0.006533292,1.019718084,0.000794571,0,0,0.510757367,0.277919722,0.315120296,0.996675472
TIC 179739831,213.7362269,-41.5981832,0.394653588,5555.080078,5704.078383,61.25900289,82.63152126,0.263442789,2.026867797,0.035764894,0.109745306,0.012302405,0.951546957,0.00117254,0,0,0.327812603,0.450913506,1.58463756,0.997029068
TIC 193823999,268.8993431,43.80559676,0.369770861,6591.666504,6716.951997,88.52031613,85.63224841,0.61832348,0.222469708,0.001339012,0.241492778,0.015423022,1.013411303,0.001651654,0,0,0.52531532,0.27109352,0.274397401,0.999306121
TIC 206537272,332.8829544,-22.78792989,0.489084481,5680.799805,5762.678079,100.0950204,80.78141437,0.165833845,3.786888442,0.019894303,0.531932691,0.010161472,0.955118479,0.000938077,0,0,0.302359439,0.527145481,2.646564943,0.994637747
TIC 229461186,295.1026299,60.92027458,0.402752558,6542,6534.121957,126.7532305,72.39983564,0.77381481,3.931849426,0.384813655,0.084517788,0.010000751,0.923890743,0.002982917,0,0,0.272698044,0.506611062,2.660517848,0.995208684
TIC 24066056,276.5671651,34.91894787,0.402218123,6529.754883,6544.111245,134.2600048,60.84029067,0.425931519,0.522430598,0.091670169,0.291610598,0.050116396,0.958542557,0.00561999,0,0,0.459619305,0.347151518,0.493200607,0.997181612
TIC 310169616,239.2721757,50.09108824,0.41143766,5783,5872.12934,111.8951681,85.53435549,0.252335995,0.413042696,0.001968757,0.046405013,0.007468921,1.033335977,0.00087118,0,0,0.462184179,0.308407708,0.498628455,0.999407344
TIC 32200310,332.4455443,-27.06708848,0.36033903,5824.25,5949.244627,74.52852022,81.16525283,0.11636966,2.400990982,0.016066124,0.127564909,0.005701787,0.936516393,0.001029381,0,0,0.314815395,0.466733055,1.753991635,0.996143437
TIC 34274139,62.09214913,-8.074625954,0.420026031,6339.897461,6467.813085,83.84228561,49.55640076,0.282638675,0.296632514,0.005601855,0.301813275,0.016413138,0.953004951,0.006189915,0,0,0.505446734,0.297971101,0.294448252,0.998310532
TIC 345535359,69.59565437,10.44262008,0.424801516,5380.5,5394.324072,138.3803149,60.06338204,0.352347749,0.324478221,0.030077736,0.231734292,0.036041646,0.996073208,0.003837269,0,0,0.49416144,0.301015925,0.362073313,0.997062035
TIC 405352433,22.56860021,13.55700902,0.324578008,5286.899902,5209.511499,94.39188612,80.44579963,0.14240359,2.335897619,0.025075161,0.083158169,0.006097132,0.980776732,0.000722435,0,0,0.313938712,0.461428185,2.000138426,0.996070768
TIC 420899356,273.3681238,52.09423508,0.338671601,5647,5651.097342,140.61287,45.3228151,2.243032144,0.825779817,0.135343813,0.674676135,0.21174029,0.826696376,0.02401471,0.716761752,0.04876145,0.46289437,0.430466015,0.395548527,0.992186017
TIC 63597006,271.1367553,-42.22341038,0.700518061,6613.54248,6650.557821,130.2238797,77.75688824,0.194686428,0.141228424,0.000745252,0.119232381,0.010271249,0.971743188,0.001526837,0,0,0.556776244,0.232108005,0.158540782,0.998512649
TIC 207496306,246.933974,56.76644947,0.329408092,5745.803223,5877.416472,69.56693953,79.69976772,0.149462193,3.782691112,0.02226442,0.174074032,0.010584046,0.919887812,0.001257994,0,0,0.280835339,0.507893404,2.440446026,0.997068553
TIC 31655792,46.57188415,-68.20823853,0.415859052,5892.75,6015.330251,77.05829329,75.71861965,0.133000694,4.427050399,0.042283808,0.250401208,0.009671329,0.931775242,0.001391938,0,0,0.272770268,0.52451822,2.932517394,0.994665024
TIC 62401138,127.809715,-2.19936,0.422927241,5806.100098,5836.82158,136.0884585,49.46117725,2.540322302,7.447118755,2.479024396,0.687419356,0.163067633,0.830274198,0.016040149,0.783196676,0.045981441,0.25308043,0.580855776,2.66968163,0.988773727
TIC 98777963,44.99043003,-16.45566584,0.844054376,6760.775391,6774.146074,126.6840839,65.24691645,0.333633604,6.120470359,0.317333301,0.686460971,0.026077457,0.946966717,0.001478048,0,0,0.269238411,0.567812327,3.877723003,0.994835398
TIC 198109209,209.5997705,46.8505704,0.957274283,7306,7464.308557,45.583374,47.49901666,0.422417608,0.099392249,0.004259469,0.661860863,0.039071853,0.80514729,0.008381011,0,0,0.599754385,0.228862736,0.072499213,0.992737052
TIC 1981434196,316.1203013,70.76388644,0.306251648,5359.63782,5447.642923,106.9269435,64.26567259,0.224116044,3.258148816,0.210742349,0.600988424,0.028224407,0.923881332,0.002096592,0,0,0.320812137,0.520616713,1.987889785,0.999169027
TIC 201425836,92.19778609,-34.41656517,0.662035835,6813.333496,6740.577416,113.6003243,72.07717284,0.440393938,0.260398405,0.01235463,0.617034872,0.012060445,1.02425941,0.001722894,0,0,0.532875506,0.306517757,0.345161653,0.997440734
TIC 232984544,241.855055,66.72993529,0.213183622,4914.120117,4944.066764,125.6329242,70.56509254,1.352727676,4.278769709,0.724185884,0.293130531,0.085588105,0.891677526,0.008979046,0,0,0.277837915,0.523880842,2.116947457,0.97548307
TIC 255907472,247.0720691,37.19004014,0.337250358,5603.666504,5655.28897,127.1848591,75.69872343,0.462137803,2.766351316,0.153208845,0.027749914,0.004425211,0.971015327,0.002167665,0.16784234,0.006497903,0.296459443,0.47285241,2.281980428,0.998108509
TIC 272079818,296.1496787,47.65326184,0.442699944,6876.75,6984.944905,113.3118092,49.23809011,0.571181494,0.113928081,0.009058475,0.882565787,0.093849846,1.01160699,0.008082478,0,0,0.598152979,0.248598942,0.170772456,0.994295834
TIC 309659124,79.50864767,-60.68801484,0.248301897,4883.709961,4912.11433,137.0398951,65.50039068,0.214408793,1.677048093,0.16374612,0.059185202,0.010331871,0.923246007,0.004259551,0,0,0.340034614,0.430616258,1.111048083,0.996154593
TIC 335661706,217.1811493,81.75389514,0.385726165,6412.133301,6499.976694,114.3525167,47.64964299,0.436087721,0.248566978,0.001628117,0.598589055,0.0455569,1.018604358,0.003224408,0.291801568,0.018105739,0.535069165,0.301093494,0.326697097,0.99898543
TIC 438365313,97.16814676,16.49372138,0.494429582,7753.333496,7751.777968,140.4295693,64.66558023,0.512479164,4.70700622,0.389247048,0.337729209,0.026488688,0.949816072,0.003331775,0,0,0.272647251,0.533471023,3.393029424,0.998214949
TIC 441128066,39.63825126,-14.29909036,0.440569154,6391.049805,6581.967934,12.21635556,82.44628005,0.061633859,0.346445941,0.000607995,0.26208979,0.003333578,0.997808455,0.000340114,0,0,0.490647091,0.308554247,0.389722469,0.999460658
TIC 445067946,130.7255956,58.05822233,0.408470568,6485.5,6488.555615,126.9926404,47.34002472,2.909460702,7.384998463,2.532859477,0.68255244,0.160662029,0.800380888,0.045102446,0.807265618,0.043541481,0.253531903,0.580122772,2.497321399,0.973769135
TIC 50742258,82.86005255,-0.975868168,0.853054938,5820.875,5920.813296,100.5612263,59.93607483,0.284479204,0.244420337,0.016902598,0.099053307,0.01407194,0.956533308,0.00285709,0,0,0.510711264,0.27050358,0.240344884,0.995776735
TIC 53603189,103.1334276,-25.55842613,0.418588384,6415,6597.901814,20.67364793,82.3582948,0.130127337,0.133559514,0.000645105,0.685458026,0.012695948,1.056012491,0.000735729,0,0,0.581139005,0.252558302,0.215326652,0.998337197
TIC 57297550,251.7231677,38.64951231,0.382002961,7038.52002,6913.572144,80.31302048,82.12203799,0.300329117,0.068373975,0.000661718,0.988145847,0.011602107,1.106349183,0.002189805,0,0,0.63119535,0.213468789,0.144102555,0.997140465
